client_id,Variation
8357730,Control
6898877,Control
9090172,Control
511378,Control
2758391,Control
7738852,Control
5985489,Control
8816018,Control
8390041,Control
2289925,Control
3755533,Control
8919279,Control
5586086,Control
1756570,Control
7248297,Control
7520504,Control
3423009,Control
3704541,Control
9553121,Control
6480877,Control
3004070,Control
9804188,Control
2704884,Control
6971584,Control
1812408,Control
3205096,Control
3899244,Control
7694434,Control
3453846,Control
5002241,Control
9529806,Control
8306812,Control
1291720,Control
5226409,Control
3219916,Control
9322395,Control
2533757,Control
6756488,Control
6182851,Control
9445423,Control
5036234,Control
5372927,Control
5621185,Control
6493019,Control
4520087,Control
5644420,Control
2776862,Control
3629384,Control
1474113,Control
3718687,Control
4577208,Control
6820760,Control
8323802,Control
88759,Control
2866462,Control
4964637,Control
2040428,Control
550819,Control
1849620,Control
1342161,Control
7258312,Control
9500269,Control
2530807,Control
1646855,Control
6177885,Control
3526820,Control
8050505,Control
7313442,Control
5905486,Control
9522306,Control
135842,Control
7832460,Control
5487809,Control
6855706,Control
872056,Control
4012869,Control
1169482,Control
4842605,Control
3467126,Control
9672983,Control
8059559,Control
1870359,Control
6173510,Control
7494176,Control
9597398,Control
6968092,Control
2126773,Control
2409434,Control
6052684,Control
3671190,Control
1096880,Control
9114215,Control
630512,Control
6181079,Control
4162600,Control
9902877,Control
1646603,Control
7599880,Control
7390255,Control
668531,Control
5319951,Control
5502002,Control
5601718,Control
1013414,Control
3767197,Control
2446381,Control
9747569,Control
6351681,Control
5100333,Control
3554093,Control
1659118,Control
9923115,Control
602591,Control
7308078,Control
1454475,Control
2411177,Control
4314400,Control
7494942,Control
609702,Control
7019926,Control
3150881,Control
5241540,Control
9927522,Control
5674698,Control
3469614,Control
6372038,Control
6225990,Control
6530035,Control
3726879,Control
9097687,Control
1040359,Control
3701649,Control
5384503,Control
9889459,Control
3815935,Control
5262119,Control
2045087,Control
9815454,Control
695870,Control
9746326,Control
4883056,Control
7989532,Control
547252,Control
1015395,Control
2050840,Control
1429436,Control
3304493,Control
7596048,Control
3289903,Control
7509925,Control
4644384,Control
4394876,Control
9042035,Control
5959025,Control
2091601,Control
4220737,Control
8392925,Control
1652959,Control
4096660,Control
4740341,Control
2512392,Control
9492376,Control
5147748,Control
6461863,Control
2684246,Control
5128971,Control
8921353,Control
1360394,Control
6649090,Control
4885016,Control
681364,Control
6040024,Control
425987,Control
289514,Control
6631558,Control
5188935,Control
7280433,Control
6768887,Control
6651826,Control
1666301,Control
7935827,Control
8576266,Control
9721206,Control
7331585,Control
7691363,Control
6454945,Control
3989683,Control
2413649,Control
6076878,Control
5804408,Control
7608559,Control
6601169,Control
553978,Control
4808542,Control
6663540,Control
9463714,Control
9948098,Control
3214725,Control
3209230,Control
9696365,Control
5343695,Control
8143975,Control
1346171,Control
9130631,Control
9786601,Control
3084562,Control
4758953,Control
3827341,Control
6899350,Control
8992067,Control
6985473,Control
8651158,Control
5023917,Control
4137955,Control
2332019,Control
2465119,Control
3143164,Control
8987981,Control
9766137,Control
9176964,Control
5454052,Control
4272044,Control
339004,Control
189267,Control
8806587,Control
5766096,Control
5644486,Control
9056335,Control
4754246,Control
496578,Control
5189871,Control
1311685,Control
7943230,Control
4980713,Control
2711987,Control
1666275,Control
1890387,Control
6532430,Control
3967891,Control
7176334,Control
636947,Control
971468,Control
7775561,Control
9880923,Control
2162347,Control
6347295,Control
2882758,Control
5838650,Control
37064,Control
1275644,Control
6453294,Control
1286454,Control
7122703,Control
2442256,Control
2550598,Control
8730685,Control
3565517,Control
7064137,Control
8666285,Control
255743,Control
2339091,Control
4611094,Control
6367893,Control
8187622,Control
2975248,Control
9499259,Control
6189198,Control
6513992,Control
6375834,Control
5967656,Control
9470260,Control
541195,Control
5096028,Control
9035903,Control
7731412,Control
4010395,Control
3584557,Control
960818,Control
312165,Control
1453759,Control
3514119,Control
9602386,Control
9018602,Control
287006,Control
7523230,Control
8712617,Control
5549720,Control
2001068,Control
3109651,Control
694842,Control
3169324,Control
4324988,Control
8021819,Control
3044203,Control
3341414,Control
7609366,Control
5114008,Control
564967,Control
902294,Control
4559200,Control
4539701,Control
7180144,Control
2852661,Control
427512,Control
5667647,Control
8843800,Control
6441802,Control
89645,Control
4465770,Control
4204881,Control
1953978,Control
5683659,Control
9913653,Control
7601495,Control
6715932,Control
3247062,Control
6843544,Control
2826389,Control
6533052,Control
8912091,Control
5243476,Control
4799675,Control
5413866,Control
2555138,Control
1190394,Control
7498991,Control
4063853,Control
8948215,Control
3449157,Control
2149499,Control
6581133,Control
5062783,Control
9997125,Control
7733673,Control
4115540,Control
8921195,Control
1548193,Control
6959043,Control
7213738,Control
1710352,Control
1503437,Control
6942129,Control
3221598,Control
1516908,Control
4414112,Control
3994136,Control
3521202,Control
1977277,Control
1237798,Control
9046715,Control
3261941,Control
7442839,Control
6247972,Control
464597,Control
9412339,Control
4867970,Control
8422670,Control
5903086,Control
7017800,Control
3190934,Control
7668109,Control
2915003,Control
7348558,Control
9534819,Control
8164670,Control
3092256,Control
3097947,Control
1062412,Control
9582430,Control
6316795,Control
1705876,Control
9458953,Control
3924482,Control
6968462,Control
3697484,Control
6740416,Control
3981470,Control
8429235,Control
9693009,Control
1967815,Control
7245782,Control
1575877,Control
1132783,Control
1475249,Control
3728714,Control
8473085,Control
1520540,Control
7154845,Control
4566983,Control
5980953,Control
9034477,Control
8191345,Control
2385222,Control
4106356,Control
3637315,Control
3046703,Control
8286131,Control
3138864,Control
9502520,Control
6347963,Control
6454946,Control
1628625,Control
1841547,Control
1656103,Control
5988404,Control
4902684,Control
1051623,Control
3421040,Control
7355316,Control
9910551,Control
9358046,Control
2936364,Control
7666447,Control
3487311,Control
6106597,Control
5664923,Control
5052906,Control
1025015,Control
3763697,Control
9734167,Control
3432060,Control
8346558,Control
3678887,Control
7963462,Control
8145789,Control
7749310,Control
1551477,Control
5002058,Control
1282992,Control
6948219,Control
1641536,Control
4335091,Control
1913117,Control
2923342,Control
7140710,Control
1105200,Control
666453,Control
8945962,Control
3052516,Control
9602051,Control
7300039,Control
9205347,Control
4096272,Control
4298865,Control
2786282,Control
623486,Control
4018966,Control
1095564,Control
2036106,Control
8845667,Control
5250597,Control
3180864,Control
4649532,Control
3425925,Control
4430436,Control
4960154,Control
1582373,Control
4630332,Control
9789864,Control
9871076,Control
1757979,Control
9553206,Control
3745434,Control
9894476,Control
892783,Control
6461064,Control
1471261,Control
6603236,Control
9752107,Control
4341256,Control
3271450,Control
4771309,Control
1963605,Control
3335141,Control
4231726,Control
68170,Control
3569601,Control
7170897,Control
3711599,Control
7738605,Control
7758476,Control
1335216,Control
1639177,Control
21970,Control
4924852,Control
1472844,Control
2010706,Control
6076816,Control
6454722,Control
9640127,Control
3459755,Control
2506067,Control
7695537,Control
7379712,Control
6095210,Control
7788341,Control
8409515,Control
8023036,Control
8926491,Control
8675520,Control
151444,Control
7000550,Control
2775837,Control
8428699,Control
3749858,Control
8714032,Control
7573990,Control
3849449,Control
1769016,Control
1175946,Control
8370386,Control
1499103,Control
6121736,Control
8742611,Control
2038954,Control
4943766,Control
3510869,Control
6493085,Control
2880714,Control
8727076,Control
8105254,Control
9971000,Control
2309911,Control
3979107,Control
9220445,Control
624766,Control
4471612,Control
7222841,Control
7875730,Control
9811512,Control
9716767,Control
7464330,Control
1992490,Control
8463837,Control
4067631,Control
7220936,Control
4541268,Control
472433,Control
6947986,Control
2672504,Control
7312250,Control
3933525,Control
7211846,Control
1234786,Control
7137684,Control
3071537,Control
8951254,Control
1347489,Control
2518101,Control
8862912,Control
2320664,Control
4966213,Control
6389521,Control
1475481,Control
7883474,Control
392733,Control
7850061,Control
1984136,Control
4532949,Control
256199,Control
1035291,Control
2088315,Control
3584232,Control
612529,Control
7144492,Control
4671078,Control
9078686,Control
7592123,Control
9304012,Control
4467885,Control
5559740,Control
5251307,Control
6673743,Control
1993947,Control
6112016,Control
4267473,Control
3847684,Control
5623007,Control
9086783,Control
5200954,Control
7691516,Control
5442456,Control
7674704,Control
6872814,Control
1260653,Control
7735005,Control
1433405,Control
7949020,Control
5910364,Control
7994268,Control
5350856,Control
3735906,Control
689179,Control
4772286,Control
869577,Control
5728757,Control
3262664,Control
225675,Control
960463,Control
4875001,Control
6904205,Control
2266160,Control
8340333,Control
117979,Control
5507530,Control
8244196,Control
4959337,Control
1381043,Control
8479157,Control
7747447,Control
5594406,Control
1451177,Control
1932898,Control
6679624,Control
2181599,Control
3194308,Control
1230381,Control
7968924,Control
2529019,Control
2435836,Control
5314475,Control
3092668,Control
3836346,Control
69255,Control
3432297,Control
6349753,Control
1807086,Control
3642835,Control
4149206,Control
6296101,Control
6835423,Control
1003184,Control
9788206,Control
6411786,Control
2268205,Control
6599771,Control
596352,Control
9502048,Control
8454891,Control
689136,Control
8522955,Control
4506778,Control
4053606,Control
9242446,Control
397574,Control
9644436,Control
5177089,Control
7931409,Control
7956471,Control
5323656,Control
1958136,Control
6974954,Control
1367436,Control
4846242,Control
7367695,Control
8101,Control
1483064,Control
2687012,Control
3837876,Control
8009242,Control
5152410,Control
7627455,Control
3992405,Control
3504325,Control
7567,Control
1594979,Control
4621128,Control
2209005,Control
3646787,Control
8532420,Control
8466643,Control
8430700,Control
2643833,Control
8655291,Control
244304,Control
4879447,Control
6759484,Control
7535001,Control
8628119,Control
3765970,Control
1487087,Control
7412458,Control
4025195,Control
7869282,Control
4592404,Control
7059880,Control
3903018,Control
2414359,Control
7495289,Control
2147721,Control
5267691,Control
8404765,Control
5955912,Control
9643231,Control
2993988,Control
5804424,Control
4958603,Control
4981342,Control
4675093,Control
8586222,Control
1202622,Control
6311580,Control
8499466,Control
1623788,Control
9400478,Control
1834585,Control
5673302,Control
9570385,Control
4769297,Control
9863059,Control
6566073,Control
3438593,Control
5357788,Control
1104,Control
8844750,Control
582696,Control
38714,Control
1405605,Control
6925389,Control
4444562,Control
4598246,Control
947825,Control
911823,Control
440279,Control
1455162,Control
2564522,Control
8146647,Control
4714574,Control
9094270,Control
3700934,Control
4231894,Control
2497235,Control
316689,Control
3466352,Control
5204861,Control
5782987,Control
8188992,Control
2547733,Control
7200028,Control
8082921,Control
9821593,Control
7759903,Control
7504367,Control
633140,Control
9972616,Control
3154756,Control
5274750,Control
9870533,Control
5624983,Control
7236884,Control
6118019,Control
2654002,Control
13831,Control
5827444,Control
8980102,Control
3259983,Control
3388713,Control
7782547,Control
5931978,Control
2354893,Control
864158,Control
6060991,Control
3979991,Control
5581728,Control
7501817,Control
8148212,Control
9331489,Control
6443962,Control
6860823,Control
2411890,Control
8238902,Control
8085504,Control
3665114,Control
3445529,Control
3437781,Control
5845872,Control
6823956,Control
2449844,Control
3717237,Control
1401817,Control
2530020,Control
2039364,Control
4578988,Control
9612048,Control
2896504,Control
643419,Control
1118805,Control
8081026,Control
4957930,Control
5318283,Control
5382590,Control
2983815,Control
1512573,Control
6934507,Control
9440884,Control
9307530,Control
5539171,Control
8129286,Control
3512520,Control
4766993,Control
3594593,Control
1247801,Control
3945965,Control
5013359,Control
9046844,Control
